Company_ID,Year,Revenue,Expenses,Net_Income,Assets,Liabilities,Equity,Cash_Flow,Net_Profit_Margin,Debt_to_Equity,ROE,Revenue_Growth
CMP_004,2019,1420774.7241265704,927635.323690857,431064.9867444779,1069574.2246830137,535229.9827483895,534344.2419346242,440665.7522867013,0.3034013622458533,1.0016576220800255,0.8067177540526725,-0.055511635178914776
CMP_004,2020,1537909.1066996793,910021.5533927133,595785.1431210358,1060885.22906829,582214.0779160861,478671.151152204,614092.7903628133,0.38739945067337445,1.2163132800350407,1.2446648219491148,0.08244402197196887
CMP_004,2021,1552872.5805329252,909924.0715377931,594930.7826568017,1281444.7358837246,548952.9312587671,732491.8046249574,604793.5047772229,0.38311629048960955,0.7494321817564036,0.8122012818442547,0.00972975175714863
CMP_004,2022,1480193.767315671,895457.4669095934,528335.504302368,1183973.4633972102,572461.6669762653,611511.796420945,519329.2612562134,0.35693671731945176,0.936141657980709,0.8639825223235414,-0.04680281829196298
CMP_004,2023,1432111.9995172825,887154.214402945,492507.13452726125,1123732.099707581,526922.0095727346,596810.0901348464,507727.32573028794,0.343902665918077,0.8828972872319888,0.8252325868283856,-0.03248342808900273
CMP_004,2024,1514808.383906914,927786.5492722191,529770.971672822,1130953.9037048968,571125.4839702374,559828.4197346594,530118.8334769506,0.3497280430323898,1.0201795118599597,0.9463095352035118,0.05774435548162837
CMP_005,2015,1980592.9496614204,1633740.0976285152,290116.151907577,1622793.4788978095,949117.2960307111,673676.1828670986,314113.4113663802,0.14647944291489676,1.4088627743842193,0.43064629459345233,
CMP_005,2016,1861274.8509115484,1591284.6899440736,215426.2200504351,1216517.511069366,646482.9208826296,570034.5901867365,229050.8587431199,0.11574121895266107,1.1341117399048528,0.37791780316325024,-0.06024362490549573
CMP_005,2017,1909616.138474871,1594966.2451585736,248753.0154680811,1700129.7633135736,718303.962233902,981825.8010796716,265893.1292148242,0.13026336050278123,0.7316002099802368,0.2533575866457554,0.02597213815017585
CMP_005,2018,1897557.1203988146,1611600.4979144358,239837.0832641982,1410063.5474612382,608505.350269889,801558.1971913491,246373.64758087654,0.12639255002441824,0.759153050149178,0.29921356191550985,-0.0063148911622036286
CMP_005,2019,1898006.358007555,1645758.1389861086,194832.2535688876,1430392.10629825,624646.8880290575,805745.2182691924,205995.1190468578,0.1026510015347968,0.7752411976714562,0.24180379746764546,0.00023674523623617993
CMP_005,2020,1894761.5699804903,1638478.5406340035,200161.45408543036,1364966.715796155,622190.1278124999,742776.5879836549,208746.16522925222,0.10563938875300884,0.8376544682183648,0.2694773331894987,-0.0017095770060912008
CMP_005,2021,1935872.9203385806,1598425.7545618026,286624.3904704321,1300096.9260335,654983.527558835,645113.3984746651,290176.6585494836,0.14805950713970525,1.0152998358234493,0.4443007867270151,0.0216973739648485
CMP_005,2022,1871100.0132923655,1617789.6003569067,208260.52879237637,1308083.4287866708,686288.5004157715,621794.9283708993,224952.15271130332,0.11130379312323535,1.1037216115831712,0.3349344282013015,-0.033459276363495216
CMP_005,2023,1908023.2241013194,1640017.3173399575,205737.53302825446,1247125.466103002,668504.4218287652,578621.0442742368,202552.67589707155,0.1078275832439917,1.1553406645748063,0.35556524441020054,0.019733424481134243
CMP_005,2024,1842119.4073781264,1563800.272885331,235208.52190831566,1605115.005766611,831865.0596346736,773249.9461319374,231471.82097859745,0.12768364578661381,1.0758035791608511,0.30418175013772675,-0.03454036402215899
CMP_006,2015,1850677.9595347443,1715030.44433338,81695.87171322948,1300106.8308018246,731124.9145106098,568981.9162912149,92609.5769994636,0.0441437535322286,1.284970389351368,0.14358254519888136,
CMP_006,2016,1961914.9510550569,1644190.6015660793,286835.63366540417,1355302.123289054,775654.1920984356,579647.9311906185,302160.7533862055,0.14620186951078223,1.3381470895707552,0.4948445741473329,0.06010607677430668
CMP_006,2017,1836202.1585911536,1704151.886985522,77915.25052433436,1515131.6593786986,962336.8993655688,552794.7600131299,86515.3213250546,0.04243282808474406,1.740857491743792,0.14094788185489263,-0.06407657599851557
CMP_006,2018,1905357.3293814787,1742241.243124134,110800.40329025172,1484349.3074143426,713661.028736441,770688.2786779015,112539.8077312814,0.058152033522352466,0.9260047784309249,0.14376811787033705,0.037662068126194326
CMP_006,2019,1848874.316056087,1673214.3724315509,124092.24389321613,1630311.2319352485,836293.3134793312,794017.9184559174,153385.69708233298,0.0671177282390523,1.0532423690206192,0.15628393391238757,-0.02964431524438904
CMP_006,2020,1858679.2339274762,1733011.9535849786,70057.223880071,1388457.9711905615,651568.5577839594,736889.4134066019,85464.7354038176,0.03769193877097169,0.884214844086023,0.09507155701450515,0.005303182475001611
CMP_006,2021,1832692.2181605073,1710796.6127156368,55180.24099532089,1469767.136725194,681309.5597853819,788457.5769398122,65377.00559519866,0.030108842307796715,0.8641042710626274,0.06998504752720912,-0.013981441925327354
CMP_006,2022,1886869.264519042,1701839.045219123,134062.335757043,1549955.9809550946,731788.116430486,818167.8645246086,145036.90419245925,0.07105014548594872,0.894422951768812,0.16385676041546696,0.029561453811875138
CMP_006,2023,1952183.1345038726,1750091.963408805,164349.64699094652,1497853.5760609333,806138.0058589182,691715.5702020151,163046.6280390654,0.08418761748636575,1.1654183317334985,0.23759714841021767,0.03461494191092185
CMP_006,2024,1842652.17954729,1714362.4351471525,81072.43692647415,1455061.585237654,755458.2308996049,699603.3543380488,94131.77330012019,0.04399768867198385,1.0798379198944876,0.11588343083801153,-0.05610690565893994
CMP_007,2015,318400.7834232752,231588.91795972968,39653.12059804321,186371.08883891578,82293.65533782988,104077.43350108589,52777.00558913153,0.12453838891887775,0.7906964321614567,0.3809963338270586,
CMP_007,2016,303784.74605531455,221620.17545478637,30653.14724504207,234400.44680866576,92956.27052424825,141444.1762844175,38815.15992094351,0.1009041686361059,0.6571940462032934,0.2167155131463623,-0.045904527026651265
CMP_007,2017,313649.0612879762,217077.56316695732,23097.86935075253,262569.4271235226,125207.7953737729,137361.63174974968,44506.56271090118,0.07364239910651374,0.911519423428814,0.16815371990362676,0.03247139746399741
CMP_007,2018,315748.6615617888,231130.0864640397,31736.502675836004,249909.51128465077,142695.49476465298,107214.0165199978,36713.41910804558,0.10051191513800128,1.330940667986607,0.29601076152124606,0.0066941066719306
CMP_007,2019,311251.1080624898,214082.78640514443,39341.21374582729,205101.15763000236,87790.9493599541,117310.20827004824,56239.54739998179,0.12639702390369892,0.7483658127846745,0.33536053107384967,-0.014244093631475052
CMP_007,2020,338692.18702816876,212360.1157357592,66374.40508786846,271644.7841941311,154168.7647455911,117476.01944854,80200.12134527997,0.19597264900104755,1.3123424292829757,0.5650038654650157,0.08816379526003049
CMP_007,2021,323213.6304842347,229294.08688280068,53410.762462830266,249635.23508061812,99845.64789230346,149789.58718831465,66873.10588123453,0.16524910283892086,0.6665726888396992,0.35657193177041435,-0.045700955430208134
CMP_007,2022,309459.62472726824,230508.35742263106,19641.583730438637,265174.997394287,109016.80499786086,156158.19239642614,20817.89129050706,0.06347058601828617,0.6981177440957356,0.12578004028489354,-0.04255391623292737
CMP_007,2023,319051.06627584243,221774.3918762096,42991.647117478715,237402.40225642174,114493.48430653915,122908.91794988257,57247.72811920069,0.13474848280340604,0.9315311388000754,0.3497846033841826,0.030994161377359886
CMP_007,2024,317741.0406393268,230321.3078310947,52233.08104020343,241774.87906081887,115826.78329610647,125948.0957647124,64822.107752652344,0.1643888398398433,0.919639019493285,0.41471910093648173,-0.0041060061381617
CMP_008,2015,1533411.0411556393,1065334.986241492,413608.9374573957,1029294.6694311686,521767.1666778096,507527.50275335903,423790.44142289105,0.2697312894954008,1.028056930604154,0.8149488160021852,
CMP_008,2016,1551588.519987028,1090853.5743716767,406611.44135246205,1030927.6859564986,543500.3593172404,487427.3266392581,427953.54483716877,0.2620613881287685,1.1150387547300598,0.8341991085235001,0.011854276735668634
CMP_008,2017,1556647.5695269716,1155784.0988252168,365158.1792771605,1130785.582647908,522872.06311279355,607913.5195351143,371454.360123244,0.23457986664773675,0.860109285795529,0.600674549163515,0.00326056133747743
CMP_008,2018,1558594.0828622116,1152900.3243017895,361491.3717323001,1071233.9883527788,557633.0113352733,513600.97701750544,369831.25377654517,0.23193426415969393,1.0857319909581618,0.7038370016963171,0.0012504521725695827
CMP_008,2019,1525384.7797456405,1180481.600121045,303500.8814951295,1036206.5217430575,468156.5406040988,568049.9811389588,320078.6391503547,0.1989667692539443,0.8241467408650021,0.5342855234086977,-0.021307217499238362
CMP_008,2020,1507646.727444283,1104173.830061494,351840.36952809937,1163472.1482606218,577702.9242855668,585769.223975055,348069.64126669586,0.23337056561289296,0.9862295604491647,0.6006467310462226,-0.01162857564654296
CMP_008,2021,1448220.137368093,1107492.7880835342,278715.39606084296,1104559.3148513348,470081.4460366913,634477.8688146436,282159.2738142974,0.1924537498610973,0.7408949455004883,0.4392830857623923,-0.03941678709900964
CMP_008,2022,1477853.2615582806,1123818.2155882765,302073.7867668215,1096421.3187142215,543400.9510012931,553020.3677129284,309207.4188926249,0.2044003925317378,0.9826056737269598,0.546225427493888,0.02046175400104633
CMP_008,2023,1491795.5235471504,1100615.1739080315,349761.6864564343,989270.3788673863,478474.3875812519,510795.9912861344,354093.3143713068,0.23445685480056985,0.9367230670242735,0.6847385109185539,0.009434131487566555
CMP_008,2024,1526653.8354261918,1132991.018078167,349261.498010328,1267262.9725128908,664952.1265624142,602310.8459504765,347583.9813870743,0.22877582979564295,1.104001581630307,0.5798691827625584,0.02336668218185567
CMP_009,2015,1971558.454012176,1287852.3493921869,640071.1734366276,1539198.3762868945,660581.0142574771,878617.3620294174,667363.9560799231,0.324652394725637,0.7518415214692284,0.7284982076363716,
CMP_009,2016,2031750.113432521,1316371.1145561477,674269.8792879564,1616627.568584021,708507.1245286363,908120.4440553845,682454.3042086483,0.3318665395070743,0.7801906995559565,0.7424894833078265,0.030529989764114474
CMP_009,2017,1957905.5276331576,1312733.8433287027,583113.6931597884,1173607.6280123664,621325.3430931515,552282.2849192149,598136.1649268102,0.2978252448496296,1.1250140735258887,1.0558254520966273,-0.03634530905703137
CMP_009,2018,1960029.295228428,1279831.3256865803,613706.8632310423,1113168.3586456543,648150.5425521964,465017.81609345775,625782.034511163,0.3131110666177665,1.3938187314998125,1.3197491407677626,0.0010847140300165314
CMP_009,2019,1966864.6920082336,1285233.0581604405,635874.2470910327,1364576.185641547,551230.866554657,813345.31908689,653545.4383777623,0.323293335670073,0.6777328812483997,0.7818010778065374,0.00348739521212571
CMP_009,2020,1959255.6359565347,1285698.753140464,613780.8639262896,1408351.5077516574,689657.6149000945,718693.8928515629,609707.3440120926,0.3132724758638418,0.9595985464183351,0.854022651411424,-0.0038686220168657748
CMP_009,2021,1941692.1536041347,1236948.1379008994,653077.8302320814,1279108.4316430662,505400.61427337094,773707.817369695,670781.9067997613,0.33634468214739904,0.6532189580189793,0.8440884473059758,-0.008964364848604967
CMP_009,2022,2033489.6656615147,1281766.1372095968,704070.2857004355,1413090.4807945935,606323.4861936115,806766.9946009819,714494.1825741688,0.34623745455396465,0.7515472128275308,0.8727058623024866,0.04727706803933218
CMP_009,2023,1996733.162452351,1323460.8189132398,609451.3859896414,1821253.233162254,1101815.5599805145,719437.6731817393,621277.1466356192,0.3052242520182939,1.5314955013513472,0.847121868520341,-0.018075579054986912
CMP_009,2024,1970764.1270682323,1286809.568850452,640259.4241479007,1583192.6367879298,733215.2181497716,849977.4186381582,642812.3692147679,0.32487876928243553,0.8626290558689615,0.7532663928575071,-0.013005761547138395
CMP_010,2015,1999286.2460915968,1436812.9160044123,512984.8892032377,1529003.7880058633,733213.7456277037,795790.0423781598,519217.543496477,0.2565840135228617,0.9213658208596687,0.6446234080414228,
CMP_010,2016,1990314.4428241395,1493844.4029025764,450809.95256111596,1457602.3807704786,711907.6531436298,745694.7276268488,463541.53724686056,0.22650187470952735,0.9546904742229498,0.6045502748769662,-0.004487503120174097
CMP_010,2017,1930971.389635067,1379209.3818651685,491088.95886971324,1438453.590553327,638606.2204283666,799847.3701249606,503109.1341947037,0.25432223465647713,0.7984101020780963,0.6139783378833766,-0.029815918486160498
CMP_010,2018,1934626.0051631136,1502923.0100949714,383115.74614156847,1277497.0720096733,681615.9403350345,595881.131674639,396689.37490095594,0.1980309088780531,1.14387904584166,0.642939884780168,0.001892630593940181
CMP_010,2019,1942893.4110332988,1540272.3370489902,359997.69642931,1709070.267761022,809496.5594172679,899573.7083437542,353001.25722639204,0.1852894731048836,0.8998668501635831,0.40018699200548896,0.004273387129151152
CMP_010,2020,2023591.5963955058,1390126.0281875306,570926.7872742185,1274256.870131401,714973.4224907316,559283.4476406695,573244.3828227571,0.2821353816111778,1.27837400786102,1.020818316155549,0.04153505534783242
CMP_010,2021,2042065.3459385466,1429441.8823077262,574043.2515616051,1492167.874228285,945927.9036226536,546239.9706056314,585906.4295409967,0.28110914898160183,1.7317075910316067,1.0508993893748704,0.00912918870386048
CMP_010,2022,2039071.4655555403,1474308.3342989858,518096.2215383528,1478140.408475985,694199.4990131668,783940.9094628184,542018.7890357577,0.254084386099336,0.885525287216934,0.6608868286939752,-0.0014661041033583455
CMP_010,2023,2031011.740269682,1468028.7961468324,513501.2637980166,1586842.6312959916,814870.2323476231,771972.3989483685,531807.1796555618,0.2528302784354328,1.0555691284528992,0.6651808594420496,-0.003952644829769425
CMP_010,2024,1967588.9090440767,1505121.462553412,416813.29216595704,1569068.553448986,842649.6288472144,726418.9246017714,421745.05962151225,0.21183962272305118,1.1600050608664436,0.5737918961767927,-0.03122721054147315
CMP_011,2015,372671.3895800596,284693.2591295398,46395.22010106464,268731.5005227355,151275.497218779,117456.0033039565,55044.61470083873,0.12449364614049001,1.287933293859006,0.3950008411319902,
CMP_011,2016,366084.5484952715,291663.3028097261,15991.502839229994,320983.45357036864,150717.88113910705,170265.5724312616,32089.489049841468,0.04368253974378421,0.8851929311778739,0.0939209413323176,-0.017674662635654537
CMP_011,2017,368320.79470333084,303433.8245316761,23409.230139175044,268764.385753219,149069.82650989672,119694.55924332232,45962.771510795996,0.06355663453113022,1.2454185674961098,0.19557472191854058,0.0061085512001286535
CMP_011,2018,357175.005522503,274098.73681950005,33670.56358918844,300139.079435679,129243.66128355535,170895.41815212366,46205.13052765472,0.09426909237373023,0.7562734137699835,0.1970243787297818,-0.03026109125824783
CMP_011,2019,360744.1829492113,277307.33280065213,24993.415283327926,278262.2760711629,109953.51246844113,168308.7636027218,24638.023407263718,0.06928293362625536,0.6532845356049126,0.148497408859367,0.009992797288508548
CMP_011,2020,355402.77841891575,294234.9162600682,-131.43185227485264,302422.8780799679,157815.3291712979,144607.54890867005,18137.70249755767,-0.00036981098701466253,1.0913353442631788,-0.0009088865226383251,-0.014806626919463106
CMP_011,2021,354248.81723536993,293310.4376466739,2384.1345533372823,274737.1557391933,142615.26052036678,132121.89521882654,5375.725394307545,0.006730112952651628,1.0794218496802566,0.018044961808855117,-0.0032469109799294626
CMP_011,2022,359091.93158971675,289718.15643277497,30111.666372712833,294536.3419528046,142524.04762854474,152012.29432425986,50848.164849925066,0.08385503466871862,0.9375823729396808,0.1980870462258872,0.013671504656369793
CMP_011,2023,378122.1870681094,290591.12212292495,43666.350357969015,307586.88919332554,142022.92500657405,165563.96418675146,62230.70598827797,0.1154821162348339,0.8578130253415304,0.26374308305830735,0.05299549726485031
CMP_011,2024,363539.1467316493,290115.9520335312,22862.68663051314,267503.0115002232,119338.16079329193,148164.85070693126,37971.67807612601,0.06288920144104729,0.8054417780188753,0.15430573797651462,-0.03856700515125644
CMP_012,2015,507792.36356905894,350230.87560841953,96901.45006636032,370999.14198528754,154303.0640270521,216696.07795823537,99890.43804401555,0.19082888404481074,0.7120713281058622,0.44717676009362983,
CMP_012,2016,499588.3965054039,361344.8466755039,96419.60324748798,379996.3144520151,181907.9905496506,198088.32390236453,95022.09380882594,0.19299808386651557,0.9183175816021896,0.4867505633245304,-0.016156145015637446
CMP_012,2017,507357.66407362465,350022.1401561253,103262.0084062774,386076.5130301593,192865.5576549728,193210.95537518646,119322.8065153517,0.20352902048857716,0.9982123284906751,0.5344521391437571,0.015551337105838225
CMP_012,2018,485874.64319059555,359801.78687329346,62992.76858480461,316436.2784246132,138815.2143646683,177621.06405994488,64140.191261552114,0.12964819108721062,0.7815245061127429,0.35464694977587424,-0.04234295134233279
CMP_012,2019,502906.1296862393,353970.07897682197,96281.03146691428,388716.4546941378,160556.99118267721,228159.46351146055,109003.46977256282,0.19144930988807704,0.7037051574001986,0.4219900852899667,0.035053252385848
CMP_012,2020,519798.3495502382,349114.4665874212,124437.69479861853,378423.6495720372,229722.05846085574,148701.59111118148,129417.06099199192,0.23939609447834864,1.5448527264856011,0.8368282670598912,0.03358921052431385
CMP_012,2021,492429.84298476076,363606.05970625207,74104.64162682142,441771.0116449383,184893.74250303677,256877.26914190152,100325.3252232254,0.1504877145090387,0.7197746344807943,0.2884826745253403,-0.05265216134133244
CMP_012,2022,519907.6731851953,355769.352505503,119287.33667819151,414843.68580049626,185470.3388567352,229373.346943761,119162.90433257041,0.22943946171708143,0.808595860539149,0.5200575318257837,0.05580049745540072
CMP_012,2023,496887.0314738623,357982.86572512815,99744.82453988028,367587.57872170233,168690.3990792579,198897.17964244442,117209.28568580977,0.20073944019834447,0.8481286631741639,0.5014893862205115,-0.044278326515740596
CMP_012,2024,507620.16461003356,353926.6805531613,97347.20142695743,399007.085581703,187054.62023437035,211952.46534733262,119284.0996796906,0.19177173842521006,0.8825309954656038,0.4592878939503334,0.02160075118953042
CMP_013,2015,334017.7116877104,288048.9774741927,-2503.562480294284,230110.5830568235,118744.41546907714,111366.16758774637,-6052.713942057391,-0.0074952985805584686,1.0662521485757097,-0.022480458244391908,
CMP_013,2016,343157.56223777565,292614.3086977205,818.5053567497198,287147.2000232824,159395.99168971475,127751.20833356763,14678.00002807665,0.0023852173077933605,1.247706333027554,0.006407026339919566,0.02736337095384478
CMP_013,2017,330820.66582758864,302226.8362046599,-5019.302976188017,244995.5107382349,114626.78996166427,130368.72077657067,696.7244331609045,-0.015172277595269366,0.8792507073695589,-0.038500822484790885,-0.03595111333037948
CMP_013,2018,323905.1408960191,273670.98041327763,-456.10943048952504,243065.1605864684,115597.02330528319,127468.13728118522,27283.093901873355,-0.0014081574291404857,0.9068699501765274,-0.0035782230776886742,-0.020904150332535898
CMP_013,2019,332126.56725102663,281779.7855901918,17585.154119404735,249045.90221755396,120958.3352243257,128087.56699322829,45483.17165649616,0.0529471468210298,0.9443409541124355,0.13729009405209816,0.025382203975721218
CMP_013,2020,325635.98912575474,288453.57691199245,-16818.583638244934,253776.97995858724,161269.56619772257,92507.41376086467,-14766.957641929417,-0.051648417864985745,1.743315045155308,-0.1818079541356722,-0.019542483996368154
CMP_013,2021,329405.68743949133,290628.9881753245,-10876.369348341279,232811.18335501364,126673.12045141107,106138.06290360255,-13439.254442614802,-0.03301815895434156,1.1934749606883162,-0.10247378792111074,0.011576417962453123
CMP_013,2022,334438.2256860784,297041.8589668275,-14441.955734935416,242374.97831519786,118454.62846934906,123920.34984584883,-19152.493975871555,-0.04318273039904059,0.9558932702877383,-0.11654224469911956,0.0152776301031885
CMP_013,2023,352593.51648364577,291413.6667313124,13992.581966031332,232000.24367898074,129703.10438438166,102297.13929459905,22499.56882893967,0.03968473982612311,1.2679054886457568,0.13678370736971424,0.05428593205912069
CMP_013,2024,326218.0768978311,286265.8723733532,-13594.852166565785,274858.03811803006,121541.4587090906,153316.57940893946,2444.2637998532027,-0.04167412270909678,0.7927483066583721,-0.08867176804345732,-0.07480409693533896
CMP_014,2015,1907678.061897321,1546756.8990338144,305417.6943488343,1465286.5959187376,720232.8891478276,745053.70677091,311757.96821729327,0.16009918049016864,0.9666858678810463,0.40992708521983706,
CMP_014,2016,1771120.1978892768,1620577.6270434007,110599.65624422813,1214193.318744943,689210.5107946822,524982.8079502609,128933.0069653581,0.06244616055761472,1.3128249160875014,0.21067291074931124,-0.07158328584657925
CMP_014,2017,1797152.4390959088,1598126.273681464,157649.66364305842,1505923.8263604762,720124.3381156323,785799.4882448438,155931.76359307714,0.08772192064150498,0.9164225083985444,0.20062327095068946,0.014698178721950006
CMP_014,2018,1816957.0284457086,1634572.4270456182,143140.4935712793,1341560.3393407483,616459.3595256871,725100.9798150612,146723.23006959166,0.07878034060812485,0.8501703579036902,0.1974076681123609,0.011019983012550139
CMP_014,2019,1825310.1652312335,1638542.0061304718,136550.5516988094,1323818.4507059494,674071.638818945,649746.8118870044,152555.5640110106,0.0748095059677219,1.0374373932844643,0.21015963326120407,0.004597322146176808
CMP_014,2020,1885913.0974073885,1563286.811548677,255683.03144791006,1234847.4279169752,673218.9623436034,561628.4655733719,259517.73124628622,0.13557519262123152,1.1986909560510037,0.45525297793957226,0.03320144342070086
