Company_ID,Year,Revenue,Expenses,Net_Income,Assets,Liabilities,Equity,Cash_Flow,Net_Profit_Margin,Debt_to_Equity,ROE,Revenue_Growth,Profit_Score,ROE_Score,Growth_Score,Debt_Score,Health_Score,Health_Status,Final_Recommendations
CMP_002,2015,709890.6395664866,480563.8581995459,164892.24765727468,525520.1630634251,272823.4590600975,252696.70400332764,185034.96732464788,0.2322783798895707,1.0796478732722403,0.6525302666990991,,100,100,50,85,84.5,Healthy,"Net Profit Margin (23.23%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (65.25%) is strong. Shareholder return performance is competitive. Revenue Growth is not available for base year analysis. Debt-to-Equity ratio (1.08) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_002,2016,732591.7187407811,494763.25413405953,196726.2326542472,598587.6885326329,268239.0212445613,330348.6672880716,193816.96200120068,0.2685346116011126,0.8119875991830496,0.5955109014642926,0.0319782765246172,100,100,50,100,87.5,Healthy,"Net Profit Margin (26.85%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (59.55%) is strong. Shareholder return performance is competitive. Revenue Growth (3.20%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (0.81) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_002,2017,748193.741469844,475560.67435895256,241722.0163564412,492866.27793963015,216904.43978469435,275961.8381549358,241694.6642191708,0.3230740955966468,0.7859943289075922,0.8759255191680851,0.0212970230620139,100,100,50,100,87.5,Healthy,"Net Profit Margin (32.31%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (87.59%) is strong. Shareholder return performance is competitive. Revenue Growth (2.13%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (0.79) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_002,2018,712781.7785139801,466636.896631427,206630.9023653131,502297.82079132495,246756.88923697124,255540.9315543537,212001.79300734703,0.289893637286998,0.965625693449763,0.8086019766323131,-0.0473299374120615,100,100,20,100,80.0,Healthy,"Net Profit Margin (28.99%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (80.86%) is strong. Shareholder return performance is competitive. Revenue Growth (-4.73%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.97) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_002,2019,683411.2391489844,476612.95253698144,154686.77901026618,538282.1111690908,226098.3603843379,312183.75078475295,154051.4340769359,0.226345090845871,0.724247690073498,0.4954991367149051,-0.0412055137355332,100,100,20,100,80.0,Healthy,"Net Profit Margin (22.63%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (49.55%) is strong. Shareholder return performance is competitive. Revenue Growth (-4.12%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.72) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_002,2020,723904.8804135327,471775.5878625828,206571.19612069515,525638.9765013421,289379.3395960401,236259.6369053021,211570.5202240781,0.285356822021549,1.224836131074008,0.8743397680048637,0.0592522319576904,100,100,70,85,89.5,Healthy,"Net Profit Margin (28.54%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (87.43%) is strong. Shareholder return performance is competitive. Revenue Growth (5.93%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (1.22) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_002,2021,716823.8932760366,447786.1754850053,210113.4561525865,496689.24548491504,231489.2707083216,265199.9747765935,235761.2305908244,0.2931172609109381,0.8728857191759911,0.7922830925213612,-0.0097816540944593,100,100,20,100,80.0,Healthy,"Net Profit Margin (29.31%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (79.23%) is strong. Shareholder return performance is competitive. Revenue Growth (-0.98%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.87) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_002,2022,707663.340748254,466554.4420782099,184192.6780720723,574971.5482624373,345887.7560390937,229083.79222334363,203683.37137308583,0.2602829162767066,1.509874411812918,0.8040406363296752,-0.0127793627049971,100,100,20,70,74.0,Moderate,"Net Profit Margin (26.03%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (80.40%) is strong. Shareholder return performance is competitive. Revenue Growth (-1.28%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (1.51) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Financial position is stable with opportunities for strategic performance enhancement."
CMP_002,2023,689848.6484255607,464938.7786789656,161401.1217549514,569404.8271054749,256621.73035721743,312783.0967482575,167143.29722729384,0.2339659896751507,0.820446286980011,0.5160161256567345,-0.0251739652132563,100,100,20,100,80.0,Healthy,"Net Profit Margin (23.40%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (51.60%) is strong. Shareholder return performance is competitive. Revenue Growth (-2.52%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.82) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_002,2024,728759.8099627157,466141.3425292336,204865.90723861213,667412.7023476347,364621.4764731897,302791.22587444505,217385.18525159112,0.2811158140692381,1.2042009322436018,0.6765912937106094,0.0564053602568648,100,100,70,85,89.5,Healthy,"Net Profit Margin (28.11%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (67.66%) is strong. Shareholder return performance is competitive. Revenue Growth (5.64%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (1.20) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_003,2015,420329.1338641171,336719.4101304498,50635.79466079863,283121.7623364528,122273.98212544838,160847.7802110044,58518.95701224571,0.1204670116375231,0.7601844549240662,0.3148056789740787,,70,100,50,100,78.5,Moderate,"Net Profit Margin (12.05%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (31.48%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth is not available for base year analysis. Debt-to-Equity ratio (0.76) indicates conservative leverage. Capital structure remains financially controlled. Financial position is stable with opportunities for strategic performance enhancement."
CMP_003,2016,421548.84005192,333553.2970547728,37358.96569323184,304065.67096203106,162212.7394977873,141852.93146424374,58474.36065955043,0.088623101628344,1.1435275804552236,0.2633640722655686,0.0029017883594935,50,100,50,85,69.5,Moderate,"Net Profit Margin (8.86%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (26.34%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth (0.29%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (1.14) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Financial position is stable with opportunities for strategic performance enhancement."
CMP_003,2017,412269.02585554257,330372.3328598408,27909.54737573353,350545.46743211854,162083.339085358,188462.12834676052,26407.46531804815,0.0676974150988314,0.8600313522254881,0.1480910123458937,-0.0220136157775561,50,70,20,100,57.5,At Risk,"Net Profit Margin (6.77%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (14.81%) is moderate. Capital efficiency can be improved through better asset utilization. Revenue Growth (-2.20%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.86) indicates conservative leverage. Capital structure remains financially controlled. Overall performance requires operational improvements to strengthen financial stability."
CMP_003,2018,428871.9546847803,322020.47947748605,32997.94738392519,317001.4349446526,181653.32424630507,135348.11069834756,47892.90869915487,0.0769412572295117,1.342119393533011,0.2438005762597472,0.0402720742718503,50,100,50,85,69.5,Moderate,"Net Profit Margin (7.69%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (24.38%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth (4.03%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (1.34) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Financial position is stable with opportunities for strategic performance enhancement."
CMP_003,2019,438684.8883026798,331540.10990480345,39255.18921123093,320779.0551487281,170649.46242137966,150129.59272734844,49634.75896074806,0.0894837963603295,1.1366810454971228,0.2614753593751672,0.0228808004596896,50,100,50,85,69.5,Moderate,"Net Profit Margin (8.95%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (26.15%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth (2.29%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (1.14) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Financial position is stable with opportunities for strategic performance enhancement."
CMP_003,2020,427808.260509723,334950.0547742058,28727.91642120025,342480.5054869461,187746.0485269949,154734.45695995112,30585.382361446576,0.0671513831616333,1.2133435061305575,0.1856594645149768,-0.0247937143106061,50,85,20,85,58.25,At Risk,"Net Profit Margin (6.72%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (18.57%) is moderate. Capital efficiency can be improved through better asset utilization. Revenue Growth (-2.48%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (1.21) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Overall performance requires operational improvements to strengthen financial stability."
CMP_003,2021,429465.9068963847,321845.7441788665,71562.57340096246,377902.8067670249,194718.92200025645,183183.8847667685,103876.86776000824,0.166631558528412,1.0629697161853209,0.3906597651429688,0.0038747414196411,85,100,50,85,80.0,Healthy,"Net Profit Margin (16.66%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (39.07%) is strong. Shareholder return performance is competitive. Revenue Growth (0.39%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (1.06) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_003,2022,420042.9170169169,336816.9282701267,31204.616816829403,354779.72424067825,171598.54307276674,183181.1811679116,37519.66901450434,0.0742891155942826,0.9367694977109704,0.1703483764973976,-0.0219411825901728,50,85,20,100,61.25,Moderate,"Net Profit Margin (7.43%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (17.03%) is moderate. Capital efficiency can be improved through better asset utilization. Revenue Growth (-2.19%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.94) indicates conservative leverage. Capital structure remains financially controlled. Financial position is stable with opportunities for strategic performance enhancement."
CMP_003,2023,427560.7389356922,340810.0841360945,36936.6462431081,332677.3701617123,151004.12957468428,181673.24058702803,36242.17329098195,0.0863892375503252,0.8311853142859961,0.203313631241218,0.0178977471449008,50,100,50,100,72.5,Moderate,"Net Profit Margin (8.64%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (20.33%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth (1.79%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (0.83) indicates conservative leverage. Capital structure remains financially controlled. Financial position is stable with opportunities for strategic performance enhancement."
CMP_003,2024,430736.763710519,350902.1652966541,38504.54577110024,259284.28321071225,129641.70780545902,129642.57540525324,39723.851229551365,0.0893922901760426,0.999993307755639,0.297005406215804,0.007428242318817,50,100,50,100,72.5,Moderate,"Net Profit Margin (8.94%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (29.70%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth (0.74%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (1.00) indicates conservative leverage. Capital structure remains financially controlled. Financial position is stable with opportunities for strategic performance enhancement."
CMP_004,2015,1441723.7595219268,903914.145573081,467295.66969288,971747.1983185018,516096.0742931679,455651.124025334,466799.7575631184,0.324122888734132,1.1326562079642168,1.025555836589791,,100,100,50,85,84.5,Healthy,"Net Profit Margin (32.41%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (102.56%) is strong. Shareholder return performance is competitive. Revenue Growth is not available for base year analysis. Debt-to-Equity ratio (1.13) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_004,2016,1480484.677425915,855712.4085752534,571426.8028819734,1139220.154690847,471397.4509139445,667822.7037769025,591422.348840722,0.3859727909345879,0.7058721547619363,0.8556564484109966,0.0268851211253127,100,100,50,100,87.5,Healthy,"Net Profit Margin (38.60%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (85.57%) is strong. Shareholder return performance is competitive. Revenue Growth (2.69%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (0.71) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_004,2017,1484522.6395575595,894847.6320496658,545300.8374489039,1134914.529341753,575246.3258311207,559668.2035106324,546302.4844280403,0.3673240292323348,1.0278345673789782,0.9743287791380568,0.0027274595902373,100,100,50,85,84.5,Healthy,"Net Profit Margin (36.73%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (97.43%) is strong. Shareholder return performance is competitive. Revenue Growth (0.27%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (1.03) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_004,2018,1504279.7529810844,888747.5508871317,561193.1369462997,1151187.797653348,429999.3070444464,721188.4906089016,566638.4609172323,0.3730643424763003,0.5962370623543877,0.7781504339766746,0.0133087316401003,100,100,50,100,87.5,Healthy,"Net Profit Margin (37.31%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (77.82%) is strong. Shareholder return performance is competitive. Revenue Growth (1.33%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (0.60) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_004,2019,1420774.7241265704,927635.323690857,431064.9867444779,1069574.2246830135,535229.9827483895,534344.2419346242,440665.7522867013,0.3034013622458533,1.0016576220800255,0.8067177540526725,-0.0555116351789147,100,100,20,85,77.0,Moderate,"Net Profit Margin (30.34%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (80.67%) is strong. Shareholder return performance is competitive. Revenue Growth (-5.55%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (1.00) indicates balanced leverage. Capital structure remains financially controlled. Financial position is stable with opportunities for strategic performance enhancement."
CMP_004,2020,1537909.1066996793,910021.5533927132,595785.1431210358,1060885.22906829,582214.0779160861,478671.151152204,614092.7903628133,0.3873994506733744,1.2163132800350407,1.2446648219491148,0.0824440219719688,100,100,70,85,89.5,Healthy,"Net Profit Margin (38.74%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (124.47%) is strong. Shareholder return performance is competitive. Revenue Growth (8.24%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (1.22) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_004,2021,1552872.5805329252,909924.0715377931,594930.7826568017,1281444.7358837246,548952.9312587671,732491.8046249574,604793.5047772229,0.3831162904896095,0.7494321817564036,0.8122012818442547,0.0097297517571486,100,100,50,100,87.5,Healthy,"Net Profit Margin (38.31%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (81.22%) is strong. Shareholder return performance is competitive. Revenue Growth (0.97%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (0.75) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_004,2022,1480193.767315671,895457.4669095934,528335.504302368,1183973.4633972102,572461.6669762653,611511.796420945,519329.2612562134,0.3569367173194517,0.936141657980709,0.8639825223235414,-0.0468028182919629,100,100,20,100,80.0,Healthy,"Net Profit Margin (35.69%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (86.40%) is strong. Shareholder return performance is competitive. Revenue Growth (-4.68%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.94) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_004,2023,1432111.9995172825,887154.214402945,492507.13452726125,1123732.099707581,526922.0095727346,596810.0901348464,507727.325730288,0.343902665918077,0.8828972872319888,0.8252325868283856,-0.0324834280890027,100,100,20,100,80.0,Healthy,"Net Profit Margin (34.39%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (82.52%) is strong. Shareholder return performance is competitive. Revenue Growth (-3.25%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.88) indicates conservative leverage. Capital structure remains financially controlled. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_004,2024,1514808.383906914,927786.5492722192,529770.971672822,1130953.9037048968,571125.4839702374,559828.4197346594,530118.8334769506,0.3497280430323898,1.0201795118599597,0.9463095352035118,0.0577443554816283,100,100,70,85,89.5,Healthy,"Net Profit Margin (34.97%) is strong. It exceeds industry median, reflecting efficient cost control. ROE (94.63%) is strong. Shareholder return performance is competitive. Revenue Growth (5.77%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (1.02) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Company demonstrates strong financial health and is positioned for sustainable expansion."
CMP_005,2015,1980592.9496614204,1633740.0976285152,290116.151907577,1622793.4788978095,949117.2960307111,673676.1828670986,314113.4113663802,0.1464794429148967,1.4088627743842193,0.4306462945934523,,70,100,50,85,75.5,Moderate,"Net Profit Margin (14.65%) is moderate. It exceeds industry median, reflecting efficient cost control. ROE (43.06%) is strong. Shareholder return performance is competitive. Revenue Growth is not available for base year analysis. Debt-to-Equity ratio (1.41) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Financial position is stable with opportunities for strategic performance enhancement."
CMP_005,2016,1861274.8509115484,1591284.6899440736,215426.2200504351,1216517.511069366,646482.9208826296,570034.5901867365,229050.8587431199,0.115741218952661,1.1341117399048528,0.3779178031632502,-0.0602436249054957,70,100,20,85,68.0,Moderate,"Net Profit Margin (11.57%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (37.79%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth (-6.02%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (1.13) indicates balanced leverage. Debt levels should be monitored to maintain financial stability. Financial position is stable with opportunities for strategic performance enhancement."
CMP_005,2017,1909616.138474871,1594966.2451585736,248753.0154680811,1700129.7633135736,718303.962233902,981825.8010796716,265893.1292148242,0.1302633605027812,0.7316002099802368,0.2533575866457554,0.0259721381501758,70,100,50,100,78.5,Moderate,"Net Profit Margin (13.03%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (25.34%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth (2.60%) is stable. Revenue expansion is aligned with industry performance. Debt-to-Equity ratio (0.73) indicates conservative leverage. Capital structure remains financially controlled. Financial position is stable with opportunities for strategic performance enhancement."
CMP_005,2018,1897557.1203988143,1611600.4979144358,239837.0832641982,1410063.5474612382,608505.350269889,801558.1971913491,246373.6475808765,0.1263925500244182,0.759153050149178,0.2992135619155098,-0.0063148911622036,70,100,20,100,71.0,Moderate,"Net Profit Margin (12.64%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (29.92%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth (-0.63%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.76) indicates conservative leverage. Capital structure remains financially controlled. Financial position is stable with opportunities for strategic performance enhancement."
CMP_005,2019,1898006.358007555,1645758.1389861086,194832.2535688876,1430392.10629825,624646.8880290575,805745.2182691924,205995.1190468578,0.1026510015347968,0.7752411976714562,0.2418037974676454,0.0002367452362361,70,100,50,100,78.5,Moderate,"Net Profit Margin (10.27%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (24.18%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth (0.02%) is stable. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.78) indicates conservative leverage. Capital structure remains financially controlled. Financial position is stable with opportunities for strategic performance enhancement."
CMP_005,2020,1894761.5699804905,1638478.5406340037,200161.4540854304,1364966.715796155,622190.1278124999,742776.5879836549,208746.16522925225,0.1056393887530088,0.8376544682183648,0.2694773331894987,-0.0017095770060912,70,100,20,100,71.0,Moderate,"Net Profit Margin (10.56%) is moderate. It is below industry median, indicating scope for cost optimization and pricing strategy improvement. ROE (26.95%) is strong. Capital efficiency can be improved through better asset utilization. Revenue Growth (-0.17%) is declining. Growth strategy should be strengthened through market expansion or product diversification. Debt-to-Equity ratio (0.84) indicates conservative leverage. Capital structure remains financially controlled. Financial position is stable with opportunities for strategic performance enhancement."
