Year,Quarter,Company_ID,Revenue,Expenses,Operating_Income,Net_Income,Assets,Liabilities,Equity,Cash_Flow,EPS,ROE,ROA,Debt_to_Equity,Stock_Price,Volume_Traded,News_Sentiment_Score,Social_Media_Buzz,Sector_Trend_Index,Global_Economic_Score,Inflation_Rate,Exchange_Rate,Interest_Rate,Audit_Flag,Fraud_Flag,Market_Shock_Flag,Policy_Change_Flag,Target_Revenue_Next_Qtr,Target_Anomaly_Class
2017,3,CMP_001,234380.29371496217,210144.16010442772,24236.133610534453,15872.093968626055,802602.1375841813,316947.29118118563,485654.84640299564,15753.089441015072,2.056390884052414,3.268183996552856,1.9775793292054749,0.6526184048788083,331.82379154266306,47214,0.44187984850425854,639,0.5683086033354716,0.09367476782809248,3.5740106214160345,66.63005919204313,3.9519171470326686,1,0,0,0,241533.5980158988,1
2017,4,CMP_001,238796.9033289945,194766.5914320217,44030.311896972795,36101.667080002124,822632.4625138475,339178.7227223749,483453.7397914726,31466.40657647393,5.301856087527897,7.467450162982255,4.388553664619626,0.7015743075411359,105.0131261153835,19589,0.9078571540051747,372,0.883494022266259,0.7477187738974139,7.671502929167673,68.26875761676284,6.422119734683919,0,1,0,0,271943.52936936886,1
2018,1,CMP_001,216255.19863713958,189457.49781893363,26797.70081820595,14518.502704061215,593701.3422200329,271841.9441090407,321859.3981109922,22181.699814955886,1.549441616120885,4.5108214298762075,2.445421910243969,0.8445984355420215,53.79974280778107,46681,0.23001445339833948,853,0.3586467812961639,0.25416364906973876,3.067034118932571,68.06376910596501,8.789358359397395,0,0,0,0,209322.62836618477,0
2018,2,CMP_001,217335.67720153966,190236.8407248022,27098.83647673746,22021.063535127658,707599.0701709321,267266.9485967004,440332.1215742317,18085.177290126572,4.817501913497552,5.00101229417471,3.1120820339416375,0.6069667314780355,44.368894898910526,23386,-0.3240096862969284,91,0.5788648955075587,0.43847412301808697,5.704182947066395,68.2038166868683,3.2403329338219535,1,0,0,0,225553.97783358296,1
2018,3,CMP_001,201152.07710133985,201447.47658704303,-295.3994857031794,-17713.43454251701,511546.99728127045,350972.7693670405,160574.22791422997,-15854.457118311082,-2.0649342162603155,-11.031306064867747,-3.4627188971216665,2.185735369405052,113.30241631753906,33093,0.08127024322021303,822,0.13835309241780136,0.1327454222429698,7.786758069799113,77.8648776044988,2.3285401341430063,0,0,0,0,221519.0554170175,0
2018,4,CMP_001,215511.6901260161,182344.96189727326,33166.72822874284,26758.628877523464,509842.9004583822,343555.3946225867,166287.50583579548,31332.687785173723,4.735817283121074,16.09178557524755,5.2484066863470495,2.06603251937544,335.4134376800801,17964,0.22344149246870448,246,0.04771612769164879,0.5660372104940763,2.110525133497437,63.00411619514105,4.735037333731213,0,0,0,1,219019.1078483393,0
2019,1,CMP_001,230553.00374079967,203129.30621039934,27423.697530400328,17229.132714059317,675369.8941474352,378146.0015507234,297223.8925967118,12950.016577014823,1.805551261013725,5.7966849715667585,2.5510661436587734,1.2722597710669603,445.6065859030628,41158,-0.9693909194192305,658,0.5031362585800877,0.8564898411883223,5.610855421332615,64.07336067703574,2.5645499792034387,0,0,0,1,219971.7553513671,0
2019,2,CMP_001,236906.57895915335,191376.47387503381,45530.10508411954,32345.853244380516,919891.5720336669,418036.49659125996,501855.07544240693,41763.71170173923,3.5357785799369292,6.445257770057671,3.516268028510288,0.8329825024141536,113.97974469886229,44404,-0.5708217605832517,301,0.018221825651549728,0.0944429607559284,5.781047413914498,61.77971621150572,4.55180504235009,0,0,0,0,264021.1779107845,0
2019,3,CMP_001,226815.0772730852,190624.15740247926,36190.919870605925,21756.777168907665,851677.9196523867,505920.88684915664,345757.03280323005,28808.991124680393,6.148915747443312,6.2925045927523975,2.5545780472725794,1.4632265980170984,105.17098101426696,19888,0.13704056749991667,738,0.9905051420006733,0.4126176769114265,3.604126600549482,79.41032401854991,4.726428322024143,0,0,0,0,229918.67550088975,0
2019,4,CMP_001,225772.7096266061,197444.07465306428,28328.634973541833,10931.772981925707,596062.3505324031,392333.77737324557,203728.57315915753,11769.798162938154,9.960260494859286,5.365851638977293,1.8339982339366752,1.9257670698294502,454.58334868124655,37939,-0.29018961907455876,795,0.9500619670508049,0.9506071469375561,5.014065216863003,75.79593030424498,5.587564175826558,0,0,0,0,240953.0713403079,0
2020,1,CMP_001,229733.76707877818,203404.48853412212,26329.27854465606,19961.186998925703,686637.6123966791,221800.08753914054,464837.5248575386,23204.120233781738,4.013287484046551,4.294228828673701,2.907091985429117,0.47715615818046725,446.09800772398387,38098,0.4116629677573891,750,0.14299168205283586,0.7615106317174722,5.327526443213827,62.52806690306976,2.6728544489199795,0,0,0,0,247233.54691939807,0
2020,2,CMP_001,217697.49149713316,190901.59617892248,26795.895318210678,20543.384567730645,773760.8512385391,404956.7944158794,368804.0568226597,21906.71470643529,2.2434159131835605,5.570270767821022,2.655004389902562,1.0980269520478834,73.37479150695265,45482,-0.4926356522537225,753,0.46866064199412627,0.05630327568183735,1.8317254138765033,62.93815616942762,7.1936824169285085,0,0,1,0,236072.12954560574,1
2020,3,CMP_001,230455.22331545583,193445.62887415936,37009.594441296475,28655.656863504686,904869.7774894447,275860.2199700635,629009.5575193812,38203.83926411927,20.638755163045722,4.55567908642179,3.166826606034917,0.4385628432387748,447.7486945750741,28509,0.849286660447192,763,0.07379656473539886,0.5538542844013208,7.7851177493336925,73.07744610425372,7.0351891050821,0,0,0,0,236346.28625498695,0
2020,4,CMP_001,233582.19343308205,183273.35658711268,50308.836845969374,42487.01945011295,683787.7679007691,301783.50288411,382004.2650166591,46241.861127876036,24.998073755937504,11.122132222335294,6.2134804751696935,0.7900003495273785,487.7095076797599,21159,-0.09351830634233793,958,0.5360963663441204,0.30952761628632774,6.696565137948641,77.11827931384698,3.3009355147591304,0,0,1,0,247914.8567211517,1
2021,1,CMP_001,208487.5247324535,215042.04872626907,-6554.523993815586,-25545.451244125783,778102.0826291095,247504.5213420707,530597.5612870388,-30149.946626667002,-5.821435697937889,-4.814468272745488,-3.2830462498970445,0.46646373711502503,409.0655987752798,9415,0.9705721013310087,778,0.5941307153521351,0.3808908566310215,7.789400784702222,81.05297307839271,8.706629637689103,0,0,0,0,216905.32787344337,0
2021,2,CMP_001,226217.720480136,211992.91345493117,14224.80702520482,-4946.678923031599,836846.0328221511,333850.7209145992,502995.3119075519,-3188.516893380196,-2.287550620533584,-0.9834443395251316,-0.5911098014469385,0.663725313161486,477.9444930841867,18100,-0.5855447019838871,448,0.6717006844058567,0.6181282404578958,3.5071390262298836,62.83893980499072,7.372585564742397,0,0,0,0,235831.59790808664,0
2021,3,CMP_001,245432.02174888883,214305.76981774042,31126.251931148407,12976.44789127323,688919.2746888677,243606.05199925165,445313.2226896161,8408.188035973315,1.664450518765722,2.914004621937272,1.883594837310032,0.5470442816135406,317.74858464966303,38441,0.6100893350387238,102,0.13637147558676976,0.014544665667881929,3.454112911646179,74.74794217136582,5.1379523607978586,0,0,0,0,248016.76949022495,0
2021,4,CMP_001,237495.60580390316,206820.96488836154,30674.64091554162,11431.831560676987,544849.8225096676,365395.3879964581,179454.4345132095,13813.57595687006,3.438972774929959,6.370325476596399,2.098161931671391,2.036145771418993,240.38516299436543,28169,0.24161136884418255,449,0.3287516102875082,0.6334008543167258,2.6810193314473514,61.8965832027166,3.031037775285194,0,0,0,0,247762.0711436037,0
2022,1,CMP_001,217298.81229104984,187080.94651073107,30217.865780318767,11766.039631728592,640580.2275833796,363223.7835017521,277356.4440816275,9350.83769975304,4.30895575820745,4.242208855355019,1.8367784588226452,1.3095920114798323,39.616935807909854,22508,-0.3098347443552265,681,0.17701048427674682,0.08870253375705561,1.8444510977042057,71.51946920081815,3.65066974724634,0,0,0,0,228290.55971958552,0
2022,2,CMP_001,236077.1459055096,205561.62361628123,30515.522289228364,14291.626933473488,559276.6830294769,214616.68296893136,344660.0000605455,14848.708475344218,2.6659967218502496,4.14658705128617,2.5553768585629095,0.6226910083306163,316.76229033454206,9150,0.06253150794706808,385,0.7474709381337565,0.0366832028905979,2.7670586104081454,77.83373964711382,9.161654701497595,0,0,0,0,237301.31240109444,0
2022,3,CMP_001,205360.0303467939,199294.6606778282,6065.369668965723,-2973.2787952749914,565678.235062648,174245.00641259342,391433.22865005455,-3142.091311527317,-1.0241977114900511,-0.759587734932216,-0.5256130801896073,0.4451461798823684,177.19872904539903,48915,-0.5335671769003976,524,0.5935924535540487,0.6791023191444896,6.524198670251368,72.46105497322642,2.6953623046993895,0,0,0,0,208333.07523345962,0
2022,4,CMP_001,215610.18419564355,210827.31899669507,4782.865198948479,-8778.809371085199,584776.5297158875,406189.3443951519,178587.18532073562,-4692.187080731892,-2.800221438670282,-4.915699497317682,-1.5012246430872263,2.2744596353072684,68.8555868577938,2605,-0.5080845432309837,515,0.8508175178361462,0.08788762454014387,6.641054207188004,61.39133723392438,8.738512282385454,0,0,0,1,210783.5407354665,0
2023,1,CMP_001,224814.871189922,206108.31191022467,18706.559279697336,-54.37491658563886,452012.78289101087,311900.9635986939,140111.81929231697,2306.856772296128,-0.007244130916838935,-0.03880822964135225,-0.012029508598819807,2.2260860302439665,414.01350711360925,1846,0.07007346408982107,25,0.2799790936602842,0.7694929331919369,2.3093062399026634,68.09198091010609,5.403491508931334,0,0,0,0,237301.92058013528,0
2023,2,CMP_001,204758.23115950337,196687.40161358053,8070.829545922839,-4918.0119423509495,430739.0537833858,187217.1594504913,243521.89433289447,-7901.791788266336,-3.13174418504917,-2.019535843306157,-1.141761328385182,0.7687898452143502,495.1809115471737,6287,0.6197488917092697,320,0.13882477344202038,0.0027108994143296705,1.8168724489917691,71.8291550262973,6.848815048446709,0,0,0,0,200982.3566955339,0
2023,3,CMP_001,230387.6677868266,195928.62009132773,34459.047695498884,14595.105548638025,555235.1133941399,250794.94456811194,304440.168826028,23491.846902483692,1.9474762495473583,4.794080099521421,2.628635184727145,0.8237905843214416,43.08542910276209,22852,-0.720455246747421,872,0.7505019247653135,0.7995371309195156,6.775928736849581,64.6601246697036,3.885533968519998,0,0,0,0,232684.29755224776,0
2023,4,CMP_001,243752.20124444508,202671.165331094,41081.03591335108,26719.512750623515,750650.046552402,356932.4983676707,393717.5481847313,30381.8068142154,6.36442230814681,6.786467322530107,3.559516564788258,0.9065699510050765,207.91141289672092,19381,-0.8667617752183661,103,0.6242379959139921,0.11689804070836407,7.578824865294326,75.69270132678545,4.679244917256689,0,0,0,0,253946.41020197672,0
2024,1,CMP_001,224901.1948862241,199727.5889178166,25173.6059684075,17898.48277241623,590015.720811695,235649.71582011253,354366.0049915825,24057.677161006388,13.749111973176927,5.050846446978284,3.033560317306965,0.6649896223135459,293.5470487382319,33265,-0.012037025738274698,841,0.34208174871590746,0.8212573046720129,1.7744221586864506,81.16130729336295,3.0199092986558593,0,0,0,0,240319.07426763294,0
2024,2,CMP_001,233552.12541696543,210732.24806815,22819.87734881544,9679.010698601498,584720.6616053518,256270.43449597803,328450.2271093738,7402.976450622883,1.0548117512099138,2.946872889626102,1.6553221622146466,0.7802413070356626,300.02806148773783,13999,-0.15280627515903422,345,0.9472833396118153,0.1533514031160802,5.103608824117581,72.64721697211165,6.891633883477183,0,0,1,0,249981.14368503506,1
2024,3,CMP_001,228169.97586376144,199492.18447535008,28677.791388411366,13069.211873710386,525949.6112075795,279024.3389515494,246925.27225603012,17169.937569453225,2.7130442733498175,5.292780181754452,2.4848790825614446,1.1299950645077617,373.493233099867,45327,0.6808792639608459,778,0.4508393714041321,0.11323804584075525,7.893888392736342,80.97245216114835,2.9973014496261348,0,0,0,0,229647.72486103477,0
2024,4,CMP_001,221456.22300990715,207686.19446573983,13770.028544167319,8700.548199098275,590623.379899121,271254.10980121646,319369.27009790455,11761.482243167118,0.9376903753231958,2.724290974028613,1.4731127305838005,0.8493431748084651,186.2460772956614,9666,0.47500249621949675,528,0.5870682241365672,0.03284667024343835,7.389246240153902,66.20566106892879,6.621055632732378,0,0,0,0,222937.31690193136,0
2015,1,CMP_002,179098.25404308416,110179.69994507777,68918.5540980064,49285.43436276505,522604.76084386656,273281.60386347445,249323.15698039212,57194.91463112606,8.474654646225195,19.767692243140125,9.430728163130832,1.0960939496084052,108.54217828105092,21806,0.19077003464008757,140,0.3973181154575979,0.4267889053367494,6.598474154519886,68.73467497623332,5.745854627531035,0,0,0,0,191921.6348720379,0
2015,2,CMP_002,169661.37605787287,132981.55363740947,36679.8224204634,24463.503194649613,507970.21442418214,307902.34200889984,200067.8724152823,21008.225384619345,6.101742177974857,12.227602012916169,4.815932607855879,1.5389894353941285,56.24161462586683,49770,-0.2533813674404941,457,0.8974304098188842,0.5265784666592938,6.605248400402847,84.47328589039903,8.718310875652564,0,0,0,0,187982.98994419276,0
2015,3,CMP_002,178636.15176484713,110609.87478905596,68026.27697579117,54100.54228028486,478484.5230724158,252533.3209272236,225951.2021451922,62412.44951798741,9.001013878820196,23.9434629099786,11.306644138225778,1.11764539657085,365.9902862290432,8970,-0.5136556180010918,77,0.6031974021769796,0.806850148962586,7.738545229884123,83.61024313943184,3.1286547902217086,0,0,0,0,188917.29286332775,0
2015,4,CMP_002,182494.85770068245,126792.72982800273,55702.12787267972,37042.76781957516,593021.1539132361,257576.56944079214,335444.58447244397,44419.37779091505,8.680136416732335,11.042887419939296,6.246449654474691,0.7678662329454047,36.42949319385398,15596,-0.3096157102374488,255,0.5520471808519802,0.4361265291353167,3.061260316793424,83.71133267405392,8.108846353278086,0,0,0,0,194964.75925749686,0
2016,1,CMP_002,175476.4451021241,126668.50775999227,48807.93734213183,43470.89771733007,445245.9860128405,230037.97978983942,215208.0062230011,47973.07101472228,13.089743900533174,20.1994797871437,9.763344102573539,1.068909952873553,86.89091555495558,42401,0.8011446024727713,609,0.27230732651936895,0.018390676547466733,7.400091645923493,62.943777072253525,6.6121318041140285,0,0,0,0,182537.8259599014,0
2016,2,CMP_002,187006.84396230849,128529.15657813686,58477.68738417163,50847.11820481988,716016.2721023366,334743.48567052535,381272.7864318113,51594.19612856235,8.967335546447249,13.336151966333333,7.101391432840587,0.8779632262854735,42.54366405202642,36835,0.9172543546264411,704,0.08279866792512647,0.6031521094663882,2.7174437677692467,69.73239035104942,4.309549894165599,0,0,0,0,200204.81505993303,0
2016,3,CMP_002,196615.08952459684,117053.94227562594,79561.1472489709,60508.701159099524,681299.6360016237,262965.4114788606,418334.2245227631,55976.448185018795,18.006524859101006,14.464200539204752,8.881364081479608,0.6286012381101553,305.63740673612233,16850,0.6928156986291145,506,0.5968428489168892,0.3342438908169608,6.396385426220753,62.664956328344296,2.60110225388647,0,0,0,0,208079.73061636614,0
2016,4,CMP_002,173493.3401517516,122511.64752030442,50981.692631447164,41899.51557299773,551788.8600137306,245209.2080390197,306579.65197471087,38273.246672897236,4.526828061513108,13.666763369035964,7.593396425573926,0.7998221880010696,85.67294284110147,37408,-0.10798845408408853,814,0.0867052118621836,0.9581707930039304,6.30874689761977,75.97373463335654,8.0722867643108,0,0,1,1,185447.40915411172,1
2017,1,CMP_002,190261.59708470447,124819.67568018193,65441.92140452254,59667.98430464189,635442.3276098616,201858.53369832423,433583.7939115374,63491.940659190856,5.970272235697406,13.761580839162024,9.389992090875609,0.4655582993019078,286.7871590898462,20541,0.8309765951760837,781,0.12052257878646444,0.7310236714582816,2.348193194499413,62.88205053118211,5.3741012778441,0,0,0,0,212644.47369867744,0
2017,2,CMP_002,181386.6455845724,111406.61345500703,69980.03212956537,56569.87421951266,537289.6940272929,351387.10668460815,185902.58734268474,59523.85120903616,11.38389597213815,30.429847711174784,10.528747312364988,1.8901679191633651,214.15301584728834,41998,-0.36941932433877933,496,0.5384014903807876,0.6616551750805415,6.164990368345675,73.0042027469683,5.414536453238915,0,0,0,1,197087.76718979576,0
2017,3,CMP_002,184017.67232883448,117826.55841592792,66191.11391290656,60140.66832669449,371526.31949236075,119287.2685186518,252239.05097370895,56468.81948589876,44.935724231557835,23.84272700620135,16.187458376803125,0.4729135637728244,250.2950368911223,34039,0.7473542283726775,238,0.39828738397563557,0.09169933511143014,3.3545932467989545,73.06297979086308,7.858174457477161,0,0,0,0,194449.31099051324,0
2017,4,CMP_002,192527.8264717327,121507.82680783568,71019.99966389702,65343.48950559217,427206.77062900533,195084.8502371932,232121.92039181213,62210.05286504502,6.801129174344043,28.150503578160603,15.295518235673688,0.8404413073435637,403.034874628824,46028,-0.821177995375481,709,0.9823305150800816,0.8841989781315029,5.205589125095386,82.59309917938177,9.913479278506871,0,0,0,0,196380.45242251188,0
2018,1,CMP_002,183818.5914780618,115893.90876524743,67924.68271281438,61119.60128228944,384896.04181081476,174602.7949671154,210293.24684369937,56670.58034368865,6.356406966472435,29.0639866945973,15.879508917457544,0.8302824631210771,416.5787339811036,16876,-0.8843146468732073,46,0.21632402303655351,0.5182603666763922,5.180918507012387,73.12578752150671,4.081866943612218,0,0,1,0,205771.49210098936,1
2018,2,CMP_002,172588.40646676772,105747.15214146205,66841.25432530566,57746.86370246094,509714.60133587796,161962.15374534746,347752.4475905305,65529.76670266606,43.787387085582445,16.60573896821465,11.329254361384965,0.4657397952696905,177.94465537753808,43520,0.10171474121827861,954,0.28139096057752677,0.2526490939608851,1.0355749787261819,77.39285732124375,2.3902686533853847,0,0,0,0,171702.19132210407,0
2018,3,CMP_002,178790.95399024006,124830.33984750939,53960.61414273067,35362.90835106197,561875.2252974706,317372.301529556,244502.9237679146,38519.59197102296,4.027466137458178,14.463184245857489,6.293729774673723,1.29803070097767,372.27676109777684,21695,0.5948520432138562,167,0.24528553225533456,0.15734065970252598,2.122800737310505,68.35022196863095,3.90952025040814,0,0,0,0,191593.85902008374,0
2018,4,CMP_002,177583.82657891052,120165.49587720814,57418.330701702376,52401.529029500736,552705.4147211366,333090.3067058661,219615.10801527044,51281.85398996936,19.13724701047387,23.860621203645568,9.480914721260609,1.5167003295725239,60.36714774463263,10882,0.962372356054847,16,0.11584385678025766,0.37669536198679876,1.0635068325690749,80.46698551249605,3.027589744745531,0,0,0,0,181828.28350894843,0
2019,1,CMP_002,168045.17100695707,116504.42799540285,51540.74301155422,35235.26050079644,601200.7503338159,222144.5129913517,379056.2373424643,41798.072128911284,3.6989754876165337,9.295523204637995,5.8608144586034046,0.586046320062666,99.86124172749072,15859,-0.8652987970624566,905,0.4735738884350885,0.05792046055879829,1.522860924304978,81.31036647996619,9.921186982005176,0,0,0,0,168858.02585228215,0
2019,2,CMP_002,176938.37121024486,116211.60266192046,60726.7685483244,43444.98389796799,443233.7161928853,133152.6349289559,310081.0812639294,40829.058147119336,8.327811674329102,14.010846363435265,9.801822900824114,0.42941231495391163,473.26574477975834,24650,-0.09722595134064904,38,0.5270240962118621,0.8259207657998966,3.0886210169299484,80.9986791168118,8.182582240134437,0,0,0,1,190221.15732796685,0
2019,3,CMP_002,162261.17353278998,115527.14440659409,46734.02912619589,36922.88801962398,559613.6930498334,334836.34980131045,224777.34324852296,34928.275172854665,4.189543489274527,16.42642780896317,6.597924332122446,1.489635676630904,363.16353929707884,27385,0.7287164996792741,207,0.5432328057899581,0.15924573827926447,2.4259087449339196,62.27911226015479,3.2292643052889014,0,0,0,0,170464.02879594418,0
2019,4,CMP_002,176166.52339899246,128369.77747306407,47796.74592592839,39083.64659187777,549080.2850998286,214259.94381573348,334820.34128409514,36496.02862805062,5.694273905170888,11.67302035532999,7.118020379255094,0.6399251102666247,176.44422269699595,36201,0.5951182012743763,394,0.9843514074029039,0.14958064266756577,4.2521901764506715,77.01141565898314,5.164360671039749,1,0,0,0,192028.83085817992,1
2020,1,CMP_002,186632.15249532548,123755.87973045187,62876.27276487362,55687.44165434643,411633.04041192366,217491.1744751643,194141.86593675936,50962.95620845453,10.426002424139963,28.683891228534037,13.52841880686246,1.120269311442648,120.96779836105694,36488,0.1192973669738282,927,0.9412375042323865,0.0724162721463415,4.739695441835115,82.06333714549,2.66006827552337,0,0,0,1,196950.04461445205,0
2020,2,CMP_002,169852.50162226477,120877.66628687819,48974.83533538658,42111.53583446569,644155.863780967,346498.30257680174,297657.5612041652,46360.604562402805,6.462295943121277,14.147645255206912,6.537476129967347,1.164083657660342,163.44122544191063,26291,0.7419382474921712,689,0.6253046602139478,0.7834227259416147,5.285805901168106,72.10996118935101,7.2865609463940055,0,0,0,0,175850.20202162545,0
2020,3,CMP_002,193154.7057763177,116146.76201164356,77007.94376467416,63108.76404002147,637524.1758335095,313478.0143240389,324046.16150947066,67344.89436915511,15.93190196466508,19.475238881413826,9.899038567049171,0.9673869082842911,245.68764449439922,5780,-0.6357641686226014,630,0.4336553339563889,0.04366165770736119,2.1317078090276187,60.52152848228845,7.226104153898641,0,0,0,0,188366.80099363017,0
2020,4,CMP_002,174265.52051962473,110995.27983360918,63270.240686015546,45663.45459186155,409242.8259789685,280049.86700815544,129192.95897081308,46902.06508406566,5.299716135270568,35.34515731788271,11.158034226410177,2.1676867628012415,321.8071127388537,26963,0.5354477761335605,955,0.04010919141248248,0.8670314961224486,5.050727860006754,70.96538547973977,7.802061283321092,0,0,1,0,176913.1670306349,1
2021,1,CMP_002,184117.53986079243,109645.61155980811,74471.92830098432,55786.47811673395,445808.28768441005,244831.95266654028,200976.33501786977,60259.88141812176,7.342241618507602,27.757734815780033,12.513557880786975,1.218212844038434,83.1524888610847,20975,-0.1893796338285132,477,0.17968310887024197,0.23754332492387764,7.799765658291477,64.52442381773724,8.835080746956633,0,0,0,0,173185.18207426445,0
2021,2,CMP_002,180469.50205767044,112096.86942503283,68372.63263263761,57506.409582861204,710837.7223161794,286647.70923682436,424190.01307935506,62357.45955098059,14.644932046869918,13.556757068701481,8.08994905271536,0.6757530832844005,391.26710032956834,33419,0.9396420901570894,302,0.2346740382615511,0.8837096696607526,4.094170616480003,68.2722340747293,5.590220590651224,0,0,0,0,188187.9902238492,0
2021,3,CMP_002,167073.6819694598,110017.22062842417,57056.46134103564,42973.388976362396,453348.43909475504,232751.2511576483,220597.18793710673,49700.24392403784,5.847936638112544,19.48047904790804,9.479108180491709,1.055096183837152,234.25695032604108,18774,0.7365425610265173,619,0.5399058395022125,0.03418776593915818,7.906850862500131,63.074270213240666,3.849047299421173,0,0,0,0,183552.19937329664,0
2021,4,CMP_002,185163.1693881139,116026.47387174019,69136.6955163737,53847.17947662894,376762.5328443155,161726.16977227308,215036.36307204244,63443.64569768414,8.655697209047013,25.04096456402065,14.292073861516236,0.752087542133936,142.02779835079676,7570,-0.022306839486159635,427,0.5322449888262991,0.12574151180664883,1.9290025767349417,63.58855905098482,9.518558335414735,0,0,0,0,172534.11522948477,0
2022,1,CMP_002,174403.15507018985,115368.89881767133,59034.25625251852,39584.05376021253,437858.83698566764,247238.27967394193,190620.55731172572,49263.52307122049,9.060891659664739,20.765889219114975,9.040368816744524,1.297017924827636,28.407675613789873,29625,0.2356944804024277,647,0.8646088359550367,0.7685193645237912,1.7917687335360113,79.88775929241008,9.349422375948034,0,0,0,0,166722.8561917483,0
2022,2,CMP_002,186663.77469925,120822.5435060094,65841.2311932406,56069.557888968804,696792.9738506976,485897.9716023544,210895.00224834325,62355.97432820239,30.903636830410704,26.586480139981255,8.04680299502889,2.303980494664242,158.5690858547063,40882,0.7570311226026958,380,0.7651908645557847,0.9256748308807118,4.0672064248839135,82.53439123971111,9.023129272330621,0,0,0,0,183963.68075114745,0
